index,d__Bacteria,Unassigned,d__Archaea,d__Eukaryota,Insect Order
SRR8268668,21136,0,0,0,Lepidoptera
SRR8268669,32291,0,0,0,Lepidoptera
SRR8268670,22692,0,0,0,Lepidoptera
SRR8268671,9789,367,24,0,Lepidoptera
SRR8268672,22383,0,0,0,Lepidoptera
SRR8268673,12923,0,0,0,Lepidoptera
SRR8268674,43027,0,0,0,Lepidoptera
SRR8268675,18680,155,0,0,Lepidoptera
SRR8268676,30515,0,0,0,Lepidoptera
SRR8268677,30662,47,0,0,Lepidoptera
SRR8268678,9358,0,0,0,Lepidoptera
SRR8268679,22715,0,0,0,Lepidoptera
SRR8268680,2508,0,0,0,Lepidoptera
SRR8268681,6895,0,0,0,Lepidoptera
SRR8268682,72200,0,0,0,Lepidoptera
SRR8268683,22542,0,0,0,Lepidoptera
SRR8268684,21417,0,6,0,Lepidoptera
SRR8268685,15536,0,0,0,Lepidoptera
SRR8268686,17768,1391,0,0,Lepidoptera
SRR8268687,13716,0,0,0,Lepidoptera
SRR8268688,23763,180,0,0,Lepidoptera
SRR8268689,60667,25,0,0,Lepidoptera
SRR8268690,85377,146,0,0,Lepidoptera
SRR8268691,13205,0,0,0,Lepidoptera
SRR10992562,33185,0,0,0,Coleoptera
SRR10992563,27819,0,0,0,Coleoptera
SRR10992564,51988,15,0,22,Coleoptera
SRR10992565,33147,0,0,0,Coleoptera
SRR10992566,15154,35,0,0,Coleoptera
SRR10992567,51983,0,113,0,Coleoptera
SRR10992568,82593,0,0,0,Coleoptera
SRR10992569,38094,0,0,0,Coleoptera
SRR10992570,66250,0,0,0,Coleoptera
SRR10992571,54019,50,265,0,Coleoptera
SRR10992572,18770,0,43,129,Coleoptera
SRR10992573,32630,0,0,0,Coleoptera
SRR10992574,49393,0,0,0,Coleoptera
SRR10992575,23934,41,0,0,Coleoptera
SRR10992576,46401,0,0,0,Coleoptera
SRR10992577,42117,58,0,0,Coleoptera
SRR10992578,27740,0,0,0,Coleoptera
SRR10992579,53319,0,33,0,Coleoptera
SRR18474115,3974,0,0,0,Lepidoptera
SRR18474116,5308,0,0,0,Lepidoptera
SRR18474118,9007,0,0,0,Lepidoptera
SRR18474124,2739,0,0,0,Lepidoptera
SRR22426518,9086,0,0,0,Hymenoptera
SRR22426519,9234,0,0,0,Hymenoptera
SRR22426520,3166,0,0,0,Hymenoptera
SRR22426521,12932,0,0,0,Hymenoptera
SRR22426522,7438,0,0,0,Hymenoptera
SRR22426523,7831,0,0,0,Hymenoptera
SRR22426524,13588,0,0,0,Hymenoptera
SRR22426525,9129,0,0,0,Hymenoptera
SRR22426526,14778,0,0,0,Hymenoptera
SRR22426527,14101,0,0,0,Hymenoptera
SRR22426528,10942,0,0,0,Hymenoptera
SRR22426529,15537,0,0,0,Hymenoptera
SRR22426530,8345,0,0,0,Hymenoptera
SRR22426531,13043,0,0,0,Hymenoptera
SRR22426532,6230,0,0,0,Hymenoptera
SRR22426533,11152,0,0,0,Hymenoptera
SRR22426534,10391,0,0,0,Hymenoptera
SRR22426535,12104,0,0,0,Hymenoptera
SRR22426536,14226,0,0,0,Hymenoptera
SRR22426537,7702,0,0,0,Hymenoptera
SRR22426538,13032,0,0,0,Hymenoptera
SRR22426539,8361,0,0,0,Hymenoptera
SRR22426540,13427,0,0,0,Hymenoptera
SRR22426541,12451,0,0,0,Hymenoptera
SRR22426542,19940,0,0,0,Hymenoptera
SRR22426543,14932,0,0,0,Hymenoptera
SRR22426544,11616,0,0,0,Hymenoptera
SRR22426545,12519,0,0,0,Hymenoptera
SRR22426546,10956,0,0,0,Hymenoptera
SRR22426547,6030,0,0,0,Hymenoptera
SRR22426548,13093,0,0,0,Hymenoptera
SRR22426549,7520,0,0,0,Hymenoptera
SRR22426550,8547,0,0,0,Hymenoptera
SRR22426551,18120,0,0,0,Hymenoptera
SRR22426552,9526,0,0,0,Hymenoptera
SRR22426553,11935,0,0,0,Hymenoptera
SRR22426554,4547,0,0,0,Hymenoptera
SRR22426555,8786,0,0,0,Hymenoptera
SRR22426556,7794,0,0,0,Hymenoptera
SRR22426557,10818,0,0,0,Hymenoptera
SRR22426558,9535,0,0,0,Hymenoptera
SRR22426559,10919,0,0,0,Hymenoptera
SRR22426560,14844,0,0,0,Hymenoptera
SRR22426561,7051,0,0,0,Hymenoptera
SRR22426562,7783,0,0,0,Hymenoptera
SRR22426563,9863,0,0,0,Hymenoptera
SRR22426564,6539,0,0,0,Hymenoptera
SRR22426565,8119,0,0,0,Hymenoptera
SRR8858426,2576,0,0,0,Coleoptera
SRR8858429,3686,0,0,0,Coleoptera
SRR24458000,4299,0,0,0,Hymenoptera
SRR24458001,4484,0,0,0,Hymenoptera
SRR24458002,3394,0,0,0,Hymenoptera
SRR24458004,3334,0,0,0,Hymenoptera
SRR24458005,7425,0,0,0,Hymenoptera
SRR24458006,3146,0,0,0,Hymenoptera
SRR24458007,8703,0,0,0,Hymenoptera
SRR24458008,7869,0,0,0,Hymenoptera
SRR24458009,3617,0,0,0,Hymenoptera
SRR24458010,4563,28,0,0,Hymenoptera
SRR24458011,3446,0,0,0,Hymenoptera
SRR24458012,8081,42,0,0,Hymenoptera
SRR24458013,6663,0,0,0,Hymenoptera
SRR24458014,6348,0,0,0,Hymenoptera
SRR24458016,3840,0,0,0,Hymenoptera
SRR24458017,2062,8,0,0,Hymenoptera
SRR24458018,4577,0,0,0,Hymenoptera
SRR24458019,2417,0,0,0,Hymenoptera
SRR24458021,5379,0,0,0,Hymenoptera
SRR24458022,5724,0,0,0,Hymenoptera
SRR24458023,4891,46,0,0,Hymenoptera
SRR24458024,5508,50,0,0,Hymenoptera
SRR24458025,3809,0,0,0,Hymenoptera
SRR24458026,4459,31,0,0,Hymenoptera
SRR24458027,6810,0,0,0,Hymenoptera
SRR24458028,4158,0,0,0,Hymenoptera
SRR24458029,4931,0,0,0,Hymenoptera
SRR24458030,2783,0,0,0,Hymenoptera
SRR24458031,4496,0,0,0,Hymenoptera
SRR24458032,6482,0,0,0,Hymenoptera
SRR24458033,4453,50,0,0,Hymenoptera
SRR24458034,2550,0,0,0,Hymenoptera
SRR24458038,7761,0,0,0,Hymenoptera
SRR24458039,3553,0,0,0,Hymenoptera
SRR24458040,6607,0,0,0,Hymenoptera
SRR24458041,10931,0,0,0,Hymenoptera
SRR24458042,6887,0,0,0,Hymenoptera
SRR24458043,5341,0,0,0,Hymenoptera
SRR24458044,4455,0,0,0,Hymenoptera
SRR24458045,3100,0,0,0,Hymenoptera
SRR12045517,53854,0,0,0,Lepidoptera
SRR12045518,57680,0,0,0,Lepidoptera
SRR12045519,74265,0,0,0,Lepidoptera
SRR12045520,46993,0,0,0,Lepidoptera
SRR12045521,23591,0,0,0,Lepidoptera
SRR12045522,44467,0,0,0,Lepidoptera
SRR12045523,31685,0,0,0,Lepidoptera
SRR12045524,22842,0,0,0,Lepidoptera
SRR12045525,18166,0,0,0,Lepidoptera
SRR12045526,142769,0,0,0,Lepidoptera
SRR12045527,56328,0,0,0,Lepidoptera
SRR12045528,62778,0,0,0,Lepidoptera
SRR12045529,40318,0,0,0,Lepidoptera
SRR12045530,53901,0,0,0,Lepidoptera
SRR12045532,59013,0,0,0,Lepidoptera
SRR12045533,58622,0,0,0,Lepidoptera
SRR12045534,50605,0,0,0,Lepidoptera
SRR12045536,16120,0,0,0,Lepidoptera
SRR12045537,50599,0,0,0,Lepidoptera
SRR12045538,2993,0,0,0,Lepidoptera
SRR12045539,24696,0,0,0,Lepidoptera
SRR12045540,63509,48,0,0,Lepidoptera
SRR12045541,8356,0,0,0,Lepidoptera
SRR12045542,6750,0,0,0,Lepidoptera
SRR12052871,2968,0,0,0,Lepidoptera
SRR12052872,8278,0,0,0,Lepidoptera
SRR12052873,6683,0,0,0,Lepidoptera
SRR25832603,32122,0,0,0,Hymenoptera
SRR25832604,28738,0,0,0,Hymenoptera
SRR25832605,27888,0,0,0,Hymenoptera
SRR25832606,24161,0,0,0,Hymenoptera
SRR25832607,22033,0,0,0,Hymenoptera
SRR25832608,37396,0,0,0,Hymenoptera
SRR25832609,19235,0,0,0,Hymenoptera
SRR25832610,35041,0,0,0,Hymenoptera
SRR25832611,36963,0,0,0,Hymenoptera
SRR25832612,16660,0,0,0,Hymenoptera
SRR25832613,23899,0,0,0,Hymenoptera
SRR25832614,26104,0,0,0,Hymenoptera
SRR25832615,20699,0,0,0,Hymenoptera
SRR25832616,24718,0,0,0,Hymenoptera
SRR25832617,68443,0,0,0,Hymenoptera
SRR25832618,35676,0,0,0,Hymenoptera
SRR25832619,33556,0,0,0,Hymenoptera
SRR25832620,29507,0,0,0,Hymenoptera
SRR25832621,29598,0,0,0,Hymenoptera
SRR25832622,34822,0,0,0,Hymenoptera
SRR25832623,21771,0,0,0,Hymenoptera
SRR25832624,29009,0,0,0,Hymenoptera
SRR25832625,31394,0,0,0,Hymenoptera
SRR25832626,22023,0,0,0,Hymenoptera
SRR25832627,39600,0,0,0,Hymenoptera
SRR25832628,33642,0,0,0,Hymenoptera
SRR25832629,45635,0,0,0,Hymenoptera
SRR25832630,37855,0,0,0,Hymenoptera
SRR25832631,50398,0,0,0,Hymenoptera
SRR25832632,59513,0,0,0,Hymenoptera
SRR25832633,34905,0,0,0,Hymenoptera
SRR25832634,63277,0,0,0,Hymenoptera
SRR25832635,32990,0,0,0,Hymenoptera
SRR25832636,33252,0,0,0,Hymenoptera
SRR25832637,39460,0,0,0,Hymenoptera
SRR25832638,30517,0,0,0,Hymenoptera
SRR25832639,34434,0,0,0,Hymenoptera
SRR25832640,33626,0,0,0,Hymenoptera
SRR25832641,38777,0,0,0,Hymenoptera
SRR25832642,25877,0,0,0,Hymenoptera
SRR25832643,28314,0,0,0,Hymenoptera
SRR25832644,39511,0,0,0,Hymenoptera
SRR25832645,66054,0,0,0,Hymenoptera
SRR25832646,40914,0,0,0,Hymenoptera
SRR25832647,35166,0,0,0,Hymenoptera
SRR25832648,28362,0,0,0,Hymenoptera
SRR25832649,29743,0,0,0,Hymenoptera
SRR25832650,34224,0,0,0,Hymenoptera
SRR25832651,42796,0,0,0,Hymenoptera
SRR25832652,57341,0,0,0,Hymenoptera
SRR25832653,22893,0,0,0,Hymenoptera
SRR25832654,29230,0,0,0,Hymenoptera
SRR25832655,47512,0,0,0,Hymenoptera
SRR25832656,16359,0,0,0,Hymenoptera
SRR25832657,21851,0,0,0,Hymenoptera
SRR25832658,23625,0,0,0,Hymenoptera
SRR25832659,25774,0,0,0,Hymenoptera
SRR25832660,40682,0,0,0,Hymenoptera
SRR25832661,37654,0,0,0,Hymenoptera
SRR25832662,31699,0,0,0,Hymenoptera
SRR25832663,43614,0,0,0,Hymenoptera
SRR25832664,38458,0,0,0,Hymenoptera
SRR25832665,38901,0,0,0,Hymenoptera
SRR25832666,31036,0,0,0,Hymenoptera
SRR25832667,51532,0,0,0,Hymenoptera
SRR25832668,30948,0,0,0,Hymenoptera
SRR25832669,42906,0,0,0,Hymenoptera
SRR25832670,31884,0,0,0,Hymenoptera
SRR25832671,40252,0,0,0,Hymenoptera
SRR25832672,32978,0,0,0,Hymenoptera
SRR25832673,36714,0,0,0,Hymenoptera
SRR25832674,9248,0,0,0,Hymenoptera
SRR25832675,19514,0,0,0,Hymenoptera
SRR25832676,21292,0,0,0,Hymenoptera
SRR25832677,20752,0,0,0,Hymenoptera
SRR25832678,24504,0,0,0,Hymenoptera
SRR25832679,53563,0,0,0,Hymenoptera
SRR25832680,42350,0,0,0,Hymenoptera
SRR25832681,24280,0,0,0,Hymenoptera
SRR25832682,30594,0,0,0,Hymenoptera
SRR25832683,34064,0,0,0,Hymenoptera
SRR25832684,31097,0,0,0,Hymenoptera
SRR25832685,39480,0,0,0,Hymenoptera
SRR25832686,27618,0,0,0,Hymenoptera
SRR25832687,40375,0,0,0,Hymenoptera
SRR25832688,31771,0,0,0,Hymenoptera
SRR25832689,34325,0,0,0,Hymenoptera
SRR25832690,20588,0,0,0,Hymenoptera
SRR25832691,30284,0,0,0,Hymenoptera
SRR25832692,38381,0,0,0,Hymenoptera
SRR25832693,30604,0,0,0,Hymenoptera
SRR25832694,34011,0,0,0,Hymenoptera
SRR25832695,33961,0,0,0,Hymenoptera
SRR25832696,38415,0,0,0,Hymenoptera
SRR25832697,37971,0,0,0,Hymenoptera
SRR25832698,30908,0,0,0,Hymenoptera
SRR25832699,32987,0,0,0,Hymenoptera
SRR25832700,50871,0,0,0,Hymenoptera
SRR25832701,30735,0,0,0,Hymenoptera
SRR25832702,58266,0,0,0,Hymenoptera
SRR25832703,53053,0,0,0,Hymenoptera
SRR25832704,27726,0,0,0,Hymenoptera
SRR25832705,52907,0,0,0,Hymenoptera
SRR25832706,41333,0,0,0,Hymenoptera
SRR25832707,50472,0,0,0,Hymenoptera
SRR25832708,42952,0,0,0,Hymenoptera
SRR25832709,48544,0,0,0,Hymenoptera
SRR25832710,37892,0,0,0,Hymenoptera
SRR25832711,48844,0,0,0,Hymenoptera
SRR25832712,21723,0,0,0,Hymenoptera
SRR25832713,65160,0,0,0,Hymenoptera
SRR25832714,38016,0,0,0,Hymenoptera
SRR25832715,27146,0,0,0,Hymenoptera
SRR25832716,32707,0,0,0,Hymenoptera
SRR25832717,35540,0,0,0,Hymenoptera
SRR25832718,30290,0,0,0,Hymenoptera
SRR25832719,29678,0,0,0,Hymenoptera
SRR25832720,29375,0,0,0,Hymenoptera
SRR25832721,18169,0,0,0,Hymenoptera
SRR25832722,33709,0,0,0,Hymenoptera
SRR25832723,24408,0,0,0,Hymenoptera
SRR25832724,28908,0,0,0,Hymenoptera
SRR25832725,38762,0,0,0,Hymenoptera
SRR25832726,36013,0,0,0,Hymenoptera
SRR25832727,18760,0,0,0,Hymenoptera
SRR25832728,33271,0,0,0,Hymenoptera
SRR25832729,27374,0,0,0,Hymenoptera
SRR25832730,26477,0,0,0,Hymenoptera
SRR25832731,26789,0,0,0,Hymenoptera
SRR25832732,31153,0,0,0,Hymenoptera
SRR25832733,23441,0,0,0,Hymenoptera
SRR25832734,23304,0,0,0,Hymenoptera
SRR25832735,36711,0,0,0,Hymenoptera
SRR25832736,37465,0,0,0,Hymenoptera
SRR25832737,31575,0,0,0,Hymenoptera
SRR25832738,27661,0,0,0,Hymenoptera
SRR25832739,41094,0,0,0,Hymenoptera
SRR25832740,28664,0,0,0,Hymenoptera
SRR25832741,40122,0,0,0,Hymenoptera
SRR25832742,48635,0,0,0,Hymenoptera
SRR25832743,36962,0,0,0,Hymenoptera
SRR25832744,45007,0,0,0,Hymenoptera
SRR25832745,47126,0,0,0,Hymenoptera
SRR25832746,27765,0,0,0,Hymenoptera
SRR25832747,28437,0,0,0,Hymenoptera
SRR25832748,22580,0,0,0,Hymenoptera
SRR25832749,46655,0,0,0,Hymenoptera
SRR25832750,33746,0,0,0,Hymenoptera
SRR25832751,31311,0,0,0,Hymenoptera
SRR25832752,34656,0,0,0,Hymenoptera
SRR25832753,32133,0,0,0,Hymenoptera
SRR25832754,40409,0,0,0,Hymenoptera
SRR25832755,12214,0,0,0,Hymenoptera
SRR25832756,22120,0,0,0,Hymenoptera
SRR25832757,30052,0,0,0,Hymenoptera
SRR25832758,22308,0,0,0,Hymenoptera
SRR25832759,13956,0,0,0,Hymenoptera
SRR25832760,33676,0,0,0,Hymenoptera
SRR25832761,30390,0,0,0,Hymenoptera
SRR25832762,25613,0,0,0,Hymenoptera
SRR25832763,21481,0,0,0,Hymenoptera
SRR25832764,31020,0,0,0,Hymenoptera
SRR25832765,24648,0,0,0,Hymenoptera
SRR25832766,17489,0,0,0,Hymenoptera
SRR25832767,24405,0,0,0,Hymenoptera
SRR25832768,36310,0,0,0,Hymenoptera
SRR25832769,22421,0,0,0,Hymenoptera
SRR25832770,40130,0,0,0,Hymenoptera
SRR12401593,4486,0,0,0,Hymenoptera
SRR12401594,3184,0,0,0,Hymenoptera
SRR12401595,3540,0,0,0,Hymenoptera
SRR12401596,3053,0,0,0,Hymenoptera
SRR12401597,3117,0,0,0,Hymenoptera
SRR12401598,2717,0,0,0,Hymenoptera
SRR12401599,2753,0,0,0,Hymenoptera
SRR12401601,2400,0,0,0,Hymenoptera
SRR12401602,4344,0,0,0,Hymenoptera
SRR12401603,4803,0,0,0,Hymenoptera
SRR12401604,4899,0,0,0,Hymenoptera
SRR12401605,3623,0,0,0,Hymenoptera
SRR12401607,2223,0,0,0,Hymenoptera
SRR12401608,12626,0,0,0,Hymenoptera
SRR12401609,11061,0,0,0,Hymenoptera
SRR12401610,3474,0,0,0,Hymenoptera
SRR12401611,4052,0,0,0,Hymenoptera
SRR12401612,2728,0,0,0,Hymenoptera
SRR12401613,4461,0,0,0,Hymenoptera
SRR12401614,3188,0,0,0,Hymenoptera
SRR12401615,5566,0,0,0,Hymenoptera
SRR12401616,2720,0,0,0,Hymenoptera
SRR12401620,2066,0,0,0,Hymenoptera
SRR12401621,2838,0,0,0,Hymenoptera
SRR12401622,2447,0,0,0,Hymenoptera
SRR12401624,3525,0,0,0,Hymenoptera
SRR12401626,5145,0,0,0,Hymenoptera
SRR12401627,2025,0,0,0,Hymenoptera
SRR12401628,5058,0,0,0,Hymenoptera
SRR12401629,4237,0,0,0,Hymenoptera
SRR12401630,4971,0,0,0,Hymenoptera
SRR12401631,6178,0,0,0,Hymenoptera
SRR12401636,3536,0,0,0,Hymenoptera
SRR12401637,4647,0,0,0,Hymenoptera
SRR12401638,3716,0,0,0,Hymenoptera
SRR12401639,4986,0,0,0,Hymenoptera
SRR12401640,2830,0,0,0,Hymenoptera
SRR12401641,2440,0,0,0,Hymenoptera
SRR12401642,3943,0,0,0,Hymenoptera
SRR12401645,5384,0,0,0,Hymenoptera
SRR6684604,9867,0,0,0,Hymenoptera
SRR6684605,13634,0,0,0,Hymenoptera
SRR6684606,7247,0,0,0,Hymenoptera
SRR6684607,9567,0,0,0,Hymenoptera
SRR6684608,11619,0,0,0,Hymenoptera
SRR6684609,11309,0,0,0,Hymenoptera
SRR6684610,13749,0,0,0,Hymenoptera
SRR6684611,12903,0,0,0,Hymenoptera
SRR6684612,9306,0,0,0,Hymenoptera
SRR6684613,15137,0,0,0,Hymenoptera
SRR6684614,6750,0,0,0,Hymenoptera
SRR6684615,7815,0,0,0,Hymenoptera
SRR6684616,5316,0,0,0,Hymenoptera
SRR6684617,7618,0,0,0,Hymenoptera
SRR6684618,9829,0,0,0,Hymenoptera
SRR6684619,8970,0,0,0,Hymenoptera
SRR6684620,3344,0,0,0,Hymenoptera
SRR6684621,11339,0,0,0,Hymenoptera
SRR6684622,14692,0,0,0,Hymenoptera
SRR6684623,16445,0,0,0,Hymenoptera
SRR6684624,8639,0,0,0,Hymenoptera
SRR6684625,13678,0,0,0,Hymenoptera
SRR6684626,9350,0,0,0,Hymenoptera
SRR6684627,6450,0,0,0,Hymenoptera
SRR6684628,14724,0,0,0,Hymenoptera
SRR6684629,12199,0,0,0,Hymenoptera
SRR6684630,17296,0,0,0,Hymenoptera
SRR6684631,11517,0,0,0,Hymenoptera
SRR6684632,9668,0,0,0,Hymenoptera
SRR6684633,9547,0,0,0,Hymenoptera
SRR6684634,11249,0,0,0,Hymenoptera
SRR6684635,14972,0,0,0,Hymenoptera
SRR6684636,16958,0,0,0,Hymenoptera
SRR6684637,13627,0,0,0,Hymenoptera
SRR6684638,11042,0,0,0,Hymenoptera
SRR6684639,10529,0,0,0,Hymenoptera
SRR6684640,9849,0,0,0,Hymenoptera
SRR6684641,13794,0,0,0,Hymenoptera
SRR6684642,14121,0,0,0,Hymenoptera
SRR6684643,15714,0,0,0,Hymenoptera
SRR6684644,8398,0,0,0,Hymenoptera
SRR6684645,10603,0,0,0,Hymenoptera
SRR6684646,11740,0,0,0,Hymenoptera
SRR6684647,13500,0,0,0,Hymenoptera
SRR6684648,11994,0,0,0,Hymenoptera
SRR6684649,12184,0,0,0,Hymenoptera
SRR6684650,12351,0,0,0,Hymenoptera
SRR6684651,13163,0,0,0,Hymenoptera
SRR6684652,9258,0,0,0,Hymenoptera
SRR6684653,12925,0,0,0,Hymenoptera
SRR6684654,16673,0,0,0,Hymenoptera
SRR6684655,14375,0,0,0,Hymenoptera
SRR6684656,12312,0,0,0,Hymenoptera
SRR6684657,16734,0,0,0,Hymenoptera
SRR6684658,4911,0,0,0,Hymenoptera
SRR6684659,11536,0,0,0,Hymenoptera
SRR6684660,14773,0,0,0,Hymenoptera
SRR6684661,10566,0,0,0,Hymenoptera
SRR6684662,14175,0,0,0,Hymenoptera
SRR6684663,13779,0,0,0,Hymenoptera
SRR6684664,11999,0,0,0,Hymenoptera
SRR6684665,51701,0,0,0,Hymenoptera
SRR6684666,3780,0,0,0,Hymenoptera
SRR6684667,10559,0,0,0,Hymenoptera
SRR6684668,11871,0,0,0,Hymenoptera
SRR6684669,13657,0,0,0,Hymenoptera
SRR6684670,12738,0,0,0,Hymenoptera
SRR6684671,9562,0,0,0,Hymenoptera
SRR6684672,9989,0,0,0,Hymenoptera
SRR6684673,13632,0,0,0,Hymenoptera
SRR6684674,14864,0,0,0,Hymenoptera
SRR6684675,11269,0,0,0,Hymenoptera
SRR6684676,7134,0,0,0,Hymenoptera
SRR6684677,9951,0,0,0,Hymenoptera
SRR6684678,20278,0,0,0,Hymenoptera
SRR6684679,15405,0,0,0,Hymenoptera
SRR6684680,12422,0,0,0,Hymenoptera
SRR6684681,13206,0,0,0,Hymenoptera
SRR6684682,13324,0,0,0,Hymenoptera
SRR6684683,9056,0,0,0,Hymenoptera
SRR6684684,15108,0,0,0,Hymenoptera
SRR6684685,11735,0,0,0,Hymenoptera
SRR6684686,14370,0,0,0,Hymenoptera
SRR6684687,12483,0,0,0,Hymenoptera
SRR6684688,15914,0,0,0,Hymenoptera
SRR6684689,8850,0,0,0,Hymenoptera
SRR6684690,3690,0,0,0,Hymenoptera
SRR6684691,12151,0,0,0,Hymenoptera
SRR6684692,11993,0,0,0,Hymenoptera
SRR6684693,8434,0,0,0,Hymenoptera
SRR6684694,3840,0,0,0,Hymenoptera
SRR6684695,7578,0,0,0,Hymenoptera
SRR6684696,6975,0,0,0,Hymenoptera
SRR6684697,7909,0,0,0,Hymenoptera
SRR6684698,10352,0,0,0,Hymenoptera
SRR6684699,11190,0,0,0,Hymenoptera
SRR6684700,11673,0,0,0,Hymenoptera
SRR6684701,15066,0,0,0,Hymenoptera
SRR6684702,10205,0,0,0,Hymenoptera
SRR6684703,9258,0,0,0,Hymenoptera
SRR6684704,10488,0,0,0,Hymenoptera
SRR6684705,12396,0,0,0,Hymenoptera
SRR6684706,14209,0,0,0,Hymenoptera
SRR6684707,22772,0,0,0,Hymenoptera
SRR6684708,26168,0,0,0,Hymenoptera
SRR6684709,11936,0,0,0,Hymenoptera
SRR6684710,10075,0,0,0,Hymenoptera
SRR6684711,15585,0,0,0,Hymenoptera
SRR6684712,11336,0,0,0,Hymenoptera
SRR6684713,12714,0,0,0,Hymenoptera
SRR6684714,12688,0,0,0,Hymenoptera
SRR6684715,9741,0,0,0,Hymenoptera
SRR6684716,11395,0,0,0,Hymenoptera
SRR6684717,13464,0,0,0,Hymenoptera
SRR6684718,10745,0,0,0,Hymenoptera
SRR11307772,0,2016,0,0,Diptera
SRR11307777,40024,16743,197,0,Diptera
SRR11307778,47344,35457,1478,0,Diptera
SRR11307779,43809,38250,1558,0,Diptera
SRR11307780,66393,20265,651,0,Diptera
SRR11307781,0,839,0,10738,Diptera
SRR11307782,33602,30365,490,0,Diptera
SRR11307783,45087,34815,0,0,Diptera
SRR11307784,134009,7239,52,0,Diptera
SRR11307785,141987,9657,150,0,Diptera
SRR11307786,97730,15214,0,0,Diptera
SRR11307787,84483,9909,0,0,Diptera
SRR11307788,46071,21164,0,0,Diptera
SRR11307789,74430,13991,0,0,Diptera
SRR11307792,0,705,0,8576,Diptera
SRR11307793,0,486,0,5826,Diptera
SRR13839625,0,17214,0,0,Hymenoptera
SRR13839626,0,13165,0,0,Hymenoptera
SRR13839627,0,32230,0,0,Hymenoptera
SRR13839628,0,35251,0,0,Hymenoptera
SRR13839629,0,32959,0,0,Hymenoptera
SRR13839630,0,30792,0,0,Hymenoptera
SRR13839631,0,24706,0,0,Hymenoptera
SRR13839632,0,43379,0,0,Hymenoptera
SRR13839633,0,25556,0,0,Hymenoptera
SRR13839634,0,17282,0,0,Hymenoptera
SRR13839635,0,35541,0,0,Hymenoptera
SRR13839636,0,33338,0,0,Hymenoptera
SRR13839637,0,39545,0,0,Hymenoptera
SRR13839638,0,21990,0,0,Hymenoptera
SRR13839639,0,36424,0,0,Hymenoptera
SRR13839640,0,32770,0,0,Hymenoptera
SRR13839641,0,38382,0,0,Hymenoptera
SRR13839642,0,28354,0,0,Hymenoptera
SRR13839643,0,20397,0,0,Hymenoptera
SRR13839644,0,21293,0,0,Hymenoptera
SRR13839645,43,22230,0,0,Hymenoptera
SRR13839646,0,52394,0,0,Hymenoptera
SRR13839647,0,12869,0,0,Hymenoptera
SRR13839648,0,23576,0,0,Hymenoptera
SRR13839649,0,23840,0,0,Hymenoptera
SRR13839650,0,30919,0,0,Hymenoptera
SRR13839651,0,15017,0,0,Hymenoptera
SRR13839652,0,31708,0,0,Hymenoptera
SRR13839653,0,43228,0,0,Hymenoptera
SRR13839654,29,33151,0,0,Hymenoptera
SRR13839655,0,13761,0,0,Hymenoptera
SRR13839656,0,16643,0,0,Hymenoptera
SRR13839657,0,33404,0,0,Hymenoptera
SRR13839658,0,32606,0,0,Hymenoptera
SRR13839659,0,30924,0,0,Hymenoptera
SRR13839660,0,40170,0,0,Hymenoptera
SRR13839661,0,22378,0,0,Hymenoptera
SRR13839662,0,23912,0,0,Hymenoptera
SRR13839663,0,40464,0,0,Hymenoptera
SRR13839664,0,13634,0,0,Hymenoptera
SRR13839665,0,9699,0,0,Hymenoptera
SRR13839668,0,22725,0,0,Hymenoptera
SRR13839669,0,5267,0,0,Hymenoptera
SRR13839670,0,22753,0,0,Hymenoptera
SRR13839671,0,23364,0,0,Hymenoptera
SRR13839672,0,10965,0,0,Hymenoptera
SRR13839673,0,7720,0,0,Hymenoptera
SRR13839675,0,6547,0,0,Hymenoptera
SRR13839676,0,15608,0,0,Hymenoptera
SRR13839677,0,7288,0,0,Hymenoptera
SRR13839678,0,13612,0,0,Hymenoptera
SRR13839679,0,13742,0,0,Hymenoptera
SRR13839680,0,11322,0,0,Hymenoptera
SRR13839681,0,31541,0,0,Hymenoptera
SRR13839682,0,23315,0,0,Hymenoptera
SRR13839683,0,32194,0,0,Hymenoptera
SRR13839684,0,28144,0,0,Hymenoptera
SRR13839685,0,32459,0,0,Hymenoptera
SRR13839686,0,29806,0,0,Hymenoptera
SRR13839687,0,19110,0,0,Hymenoptera
SRR13839688,0,46085,0,0,Hymenoptera
SRR13839689,0,11961,0,0,Hymenoptera
SRR13839690,0,41214,0,0,Hymenoptera
SRR13839691,0,27156,0,0,Hymenoptera
SRR13839692,0,37855,0,0,Hymenoptera
SRR13839693,0,25743,0,0,Hymenoptera
SRR13839694,0,32857,0,0,Hymenoptera
SRR13839695,0,40713,0,0,Hymenoptera
SRR13839696,0,30734,0,0,Hymenoptera
SRR13839697,0,28611,0,0,Hymenoptera
SRR13839698,0,10279,0,0,Hymenoptera
SRR13839699,0,22067,0,0,Hymenoptera
SRR13839700,0,4325,0,0,Hymenoptera
SRR13839701,4,2352,0,0,Hymenoptera
SRR13839702,0,10253,0,0,Hymenoptera
SRR13839703,0,11542,0,0,Hymenoptera
SRR13839704,0,2785,0,0,Hymenoptera
SRR13839705,0,9606,0,0,Hymenoptera
SRR13839706,30,14427,0,0,Hymenoptera
SRR13839707,0,8466,0,0,Hymenoptera
SRR13839708,0,13469,0,0,Hymenoptera
