index,d__Bacteria;__,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Firmicutes,d__Archaea;p__Crenarchaeota,d__Archaea;p__Micrarchaeota,d__Bacteria;p__Patescibacteria,d__Bacteria;p__Acidobacteriota,d__Bacteria;p__Spirochaetota,d__Bacteria;p__Chloroflexi,d__Bacteria;p__Desulfobacterota,d__Bacteria;p__Verrucomicrobiota,d__Bacteria;p__Actinobacteriota,d__Bacteria;p__Bacteroidota,Unassigned;__,d__Archaea;p__Euryarchaeota,d__Archaea;p__Nanoarchaeota,d__Bacteria;p__Planctomycetota,d__Bacteria;p__Rs-K70_termite_group,d__Bacteria;p__Zixibacteria,d__Bacteria;p__Latescibacterota,d__Bacteria;p__Elusimicrobiota,d__Bacteria;p__Sumerlaeota,d__Bacteria;p__Myxococcota,d__Archaea;__,d__Archaea;p__Aenigmarchaeota,d__Bacteria;p__Cyanobacteria,d__Bacteria;p__NB1-j,d__Bacteria;p__Methylomirabilota,d__Bacteria;p__Armatimonadota,d__Bacteria;p__Nitrospirota,d__Bacteria;p__Fibrobacterota,d__Bacteria;p__Bdellovibrionota,d__Bacteria;p__Dependentiae,d__Bacteria;p__Gemmatimonadota,d__Bacteria;p__RCP2-54,d__Bacteria;p__WPS-2,d__Bacteria;p__WS2,d__Bacteria;p__SAR324_clade(Marine_group_B),d__Bacteria;p__FCPU426,d__Bacteria;p__Hydrogenedentes,d__Bacteria;p__Margulisbacteria,d__Eukaryota;p__Parabasalia,d__Archaea;p__Thermoplasmatota,d__Archaea;p__Halobacterota,d__Bacteria;p__MBNT15,d__Bacteria;p__Entotheonellaeota,d__Bacteria;p__Deferribacterota,d__Bacteria;p__Dadabacteria,d__Bacteria;p__Deinococcota,d__Bacteria;p__Campylobacterota,d__Bacteria;p__Deferrisomatota,d__Bacteria;p__Sva0485,d__Archaea;p__Iainarchaeota,d__Bacteria;p__Synergistota,d__Bacteria;p__WS1,d__Bacteria;p__PAUC34f,d__Bacteria;p__Abditibacteriota,d__Bacteria;p__Fusobacteriota,d__Eukaryota;__,d__Eukaryota;p__Apicomplexa,d__Eukaryota;p__Ascomycota,Insect Order
SRR13847090,0,0,106,0,0,0,38906,0,0,0,0,0,23754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847091,0,0,6577,21,0,0,49890,15,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847092,0,0,44002,0,0,0,8156,0,0,0,0,0,4745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847093,0,0,3269,0,0,0,41210,38,0,0,0,0,3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847094,0,0,10944,18,0,0,35793,0,0,0,0,0,3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847095,0,0,6809,0,0,0,41664,0,0,0,0,0,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847097,0,0,21871,332,0,0,18801,320,0,0,0,0,1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847098,0,0,10143,127,0,0,28712,27,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847099,0,0,17206,178,0,0,18457,53,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847100,0,0,19250,308,0,0,15402,99,0,0,0,0,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847101,0,0,21688,339,0,0,13118,213,0,0,0,0,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847102,0,0,10795,0,0,0,27843,547,0,0,0,0,8107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847103,0,0,10129,0,0,0,18920,1353,0,0,0,0,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847104,0,0,17342,0,0,0,21754,2026,0,0,0,0,9925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847105,0,0,6192,0,0,0,31805,1195,0,0,0,0,12323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847106,0,0,4966,0,0,0,22407,122,0,0,0,0,11537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847108,0,0,1506,8,0,0,40481,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847109,0,0,6896,0,0,0,15446,0,0,0,0,0,34627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847110,0,0,743,0,0,0,27137,0,0,0,0,0,17425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847111,0,0,447,0,0,0,22599,0,0,0,0,0,20653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847112,0,0,501,3,0,0,19641,0,0,0,0,0,20458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847113,0,62,15583,192,0,0,10717,100,0,0,0,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847114,0,0,10027,690,0,0,40774,75,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847115,0,5,16394,1371,0,0,39939,134,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847116,0,11,10775,1427,0,0,36843,52,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847117,16,0,16387,442,0,0,33519,175,0,0,0,0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847118,0,0,13498,47,0,0,31314,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847119,0,0,8710,80,0,0,34314,967,0,0,0,0,11539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847120,0,0,7392,26,0,0,27802,1053,0,0,0,0,17523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847121,0,0,12430,35,0,0,24902,3957,0,0,0,0,8223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847122,0,0,1593,0,0,0,23939,2,0,0,0,0,6975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847123,0,0,4390,23,0,0,26591,296,0,0,0,0,10232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847129,0,6,21659,19,0,0,40341,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847140,0,0,1090,46,0,0,59394,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847152,15,0,765,39,0,0,18391,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847153,20,82,1000,0,0,0,23823,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847154,0,74,4230,456,0,0,32689,40,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847155,0,120,6388,71,0,0,34821,40,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847156,0,60,13074,64,0,0,29183,139,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847157,0,0,20543,78,0,0,4172,40,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847158,0,19,22047,111,0,0,13669,17,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847159,36,52,23666,42,0,0,11336,8,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847160,0,0,11317,0,0,0,21835,23,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847161,0,0,25837,92,0,0,15147,5,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847174,0,0,1355,65,0,0,66305,6,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR13847175,0,0,1249,50,0,0,59528,0,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR11035928,2527,66,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR11035930,1908,147,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR11035935,29,2337,73,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR11035942,1878,101,261,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diptera
SRR5815782,46495,0,0,68,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,5,0,4,0,0,6118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815783,12243,380,223,3138,445,653,0,1784,1817,706,1150,2073,0,29,11,0,0,0,4703,41,0,3,0,0,0,218,0,81,724,0,127,210,16,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815784,14564,421,1172,3849,1798,1036,0,1669,1839,2061,782,5340,1204,0,38,0,113,0,7437,9,0,77,0,0,0,100,0,0,1131,0,258,0,332,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815785,17632,378,298,6445,1007,617,35,614,1658,941,657,4809,996,0,75,42,0,29,4319,0,0,4,0,0,0,138,0,16,1217,0,109,61,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815786,15478,359,598,4546,1643,939,0,794,1166,1405,817,4095,1128,0,131,0,4,0,5412,0,0,0,0,0,0,130,0,0,0,0,240,98,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815787,14620,342,456,12275,1121,467,96,1241,1924,318,594,5916,685,0,212,2,90,0,3947,0,0,39,0,0,105,59,0,0,0,0,190,129,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815788,13925,244,691,3300,459,358,29,2643,1668,841,839,3293,1150,0,62,36,38,0,6420,14,0,27,0,0,9,228,6,32,665,0,349,227,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815791,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815792,19507,999,1528,9137,2753,1418,27,1516,3864,1750,1217,7464,693,40,255,51,32,0,13606,90,0,159,0,0,10,113,2,32,752,2,196,346,845,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815793,6766,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815795,20992,0,0,249,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,3,0,0,2825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815796,5817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815797,38124,0,0,215,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,21,0,115,0,0,6081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815798,36631,0,0,88,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,3,0,125,0,0,6658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815799,36393,0,0,192,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,4670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815800,25067,0,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815801,939,0,0,17,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,3471,0,104,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815803,21971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,7234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815804,26704,0,0,285,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,6559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815805,6241,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815806,34089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815807,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815808,19734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815809,14769,536,1196,3212,1639,1157,0,1671,2128,2626,973,3668,904,10,136,30,61,0,7880,67,0,158,0,0,90,100,9,0,800,0,279,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815810,13212,442,1195,3980,1848,1610,0,1320,1787,2941,874,3338,1041,0,150,27,28,0,7768,0,0,0,0,0,0,322,0,55,749,0,298,92,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815817,28457,0,0,214,0,0,0,4,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,5475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815818,27516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,7384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815819,8387,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815820,18227,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815821,44528,0,0,21,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815822,15245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815823,13844,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815824,9498,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815825,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815826,36130,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815829,27406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815830,14685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,28,0,0,13543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815831,28317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815832,22751,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815834,2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5815835,23933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,4030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hymenoptera
SRR5723263,4934,893,42673,9853,551,536,0,407,0,0,0,0,89,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coleoptera
