SampleID,PC1,PC2
SRR13847107,0.036608927,0.174917722
SRR13847108,-0.388708456,-0.094323267
SRR13847109,-0.281383177,-0.128532359
SRR13847110,-0.410418512,-0.165820254
SRR13847111,-0.369181174,-0.173365404
SRR13847112,-0.39265473,-0.166204226
SRR13847113,0.10321926,0.322587465
SRR13847114,0.122754072,0.497846678
SRR13847115,0.1407851,0.449987189
SRR13847116,0.146806441,0.357490241
SRR13847117,0.113762877,0.548923321
SRR13847118,-0.189830524,-0.014284228
SRR13847119,-0.17913139,-0.074661114
SRR13847120,-0.238042511,-0.14569387
SRR13847121,-0.219909019,-0.161920775
SRR13847122,-0.12822646,-0.264621312
SRR13847123,-0.246326419,-0.198660465
SRR13847124,-0.057778951,-0.102221947
SRR13847125,0.099105662,-0.197501771
SRR13847126,0.063907485,-0.20633261
SRR13847128,-0.012650654,-0.233836266
SRR13847129,-0.135621719,-0.007569971
SRR13847130,0.353611228,-0.121374737
SRR13847131,0.257386524,-0.04903213
SRR13847132,-0.122421331,0.032019513
SRR13847133,-0.125174238,-0.092580074
SRR13847134,-0.329766492,-0.074162166
SRR13847135,-0.161727278,-0.038658166
SRR13847136,-0.124849278,0.080622138
SRR13847137,-0.272161963,-0.065681601
SRR13847138,0.045696904,-0.186977593
SRR13847139,0.311000522,-0.28080181
SRR13847140,-0.242054216,0.071197502
SRR13847141,-0.375827351,-0.051244255
SRR13847142,-0.249700522,0.042214319
SRR13847143,-0.199557053,0.042052236
SRR13847145,-0.097110317,0.083869856
SRR13847146,-0.19405577,0.109517722
SRR13847147,-0.130077804,0.14528545
SRR13847150,0.056774743,0.266580011
SRR13847151,-0.146744041,0.12824466
SRR13847152,0.030983709,0.08247963
SRR13847153,0.09525501,0.039184789
SRR13847154,0.024292308,0.16688276
SRR13847155,0.02885512,0.199537378
SRR13847156,0.087417147,0.086360931
SRR13847157,0.050174136,0.206078841
SRR13847158,-0.045477527,0.096191385
SRR13847159,-0.077451733,0.011801845
SRR13847160,-0.198643643,-0.003882917
SRR13847161,-0.111810363,-0.001222304
SRR13847162,-0.132776089,0.131107212
SRR13847163,-0.405851545,-0.118744932
SRR13847164,-0.419041045,-0.175468645
SRR13847165,-0.453514398,-0.16806537
SRR13847166,-0.440898971,-0.172409141
SRR13847167,-0.444855614,-0.173845421
SRR13847168,0.172107785,0.538085752
SRR13847169,0.16342874,0.579134507
SRR13847170,0.182496996,0.5616119
SRR13847171,0.178272638,0.52530363
SRR13847172,0.170579888,0.547269217
SRR13847173,-0.127387405,0.136421811
SRR13847174,-0.255860156,0.067913378
SRR13847175,-0.227958039,0.066113665
SRR18136127,-0.424424189,-0.167637623
SRR18136128,-0.415539571,-0.17185059
SRR18136129,-0.350452834,-0.091570377
SRR18136130,-0.216589958,-0.086862395
SRR18136133,-0.041406429,0.460208245
SRR18136134,-0.422792672,-0.161235458
SRR18136135,-0.414332648,-0.126050276
SRR18136137,-0.429005387,-0.134725367
SRR18136138,-0.404094192,-0.096365173
SRR18136139,0.34758862,-0.232999546
SRR18136140,-0.360680927,-0.126817085
SRR18136141,-0.428784761,-0.159210447
SRR18136142,-0.354508451,-0.128653875
SRR18136143,-0.357241836,-0.105345223
SRR18136144,-0.411701268,-0.163929819
SRR18136145,-0.404101521,-0.122518051
SRR18136146,-0.375760867,-0.051638722
SRR18136148,-0.419229192,-0.177656928
SRR18136149,-0.30556662,0.084047389
SRR18136152,0.512019181,-0.179704001
SRR18136153,0.54946877,-0.206550395
SRR18136154,0.541275679,-0.202203832
SRR18136157,0.538887828,-0.199962789
SRR18136158,0.098623847,0.642914974
SRR18136159,0.552729054,-0.209178606
SRR18136163,0.516212706,-0.187683702
SRR18136164,0.424307137,-0.121833452
SRR18136165,0.480155276,-0.161132079
SRR18136167,0.514393205,-0.201164847
SRR18136168,0.432483299,-0.194051763
SRR18136172,0.545997595,-0.203602579
SRR18136178,0.101659309,0.666160425
SRR18136179,0.105141714,0.669754954
SRR18136182,0.105492095,0.608501926
SRR18136186,0.101581298,0.584068501
SRR18136190,0.068196712,0.656478587
SRR22426518,-0.004130002,-0.013535997
SRR22426519,0.118037708,-0.037199831
SRR22426520,0.144685434,-0.090106536
SRR22426521,0.017588036,0.228044647
SRR22426522,-0.040673951,-0.080770347
SRR22426523,-0.113382766,-0.022458758
SRR22426524,-0.014390961,0.061050758
SRR22426525,-0.02620331,-0.060542223
SRR22426526,0.070820349,0.008574455
SRR22426527,0.114979907,-0.035434338
SRR22426528,0.165589812,0.061575335
SRR22426529,0.048140405,0.056314391
SRR22426530,0.093650433,0.007132737
SRR22426531,0.002285962,0.002052838
SRR22426532,-0.057001548,-0.097035508
SRR22426533,0.057798047,-0.015207935
SRR22426534,-0.005191291,-0.038274086
SRR22426535,0.081029451,-0.012416449
SRR22426536,-0.12173905,-0.038984952
SRR22426537,0.052862181,-0.070194519
SRR22426538,0.108034977,0.000631176
SRR22426539,-0.046590328,0.04999196
SRR22426540,-0.151961008,-0.017737821
SRR22426541,-0.021602459,0.03638948
SRR22426542,0.022921697,-0.039795968
SRR22426543,0.027574704,0.093785265
SRR22426544,0.035692341,0.004954939
SRR22426545,0.116988945,-0.032721638
SRR22426546,-0.06371573,0.113521528
SRR22426547,-0.018132657,0.102389665
SRR22426548,-0.075859819,0.062185955
SRR22426549,0.021321104,-0.054463356
SRR22426550,0.155012916,0.006115012
SRR22426551,0.216923342,-0.078726664
SRR22426552,-0.499386178,-0.189130329
SRR22426553,-0.02315647,-0.025415012
SRR22426554,-0.063528884,-0.048562601
SRR22426555,-0.125145907,0.113625862
SRR22426556,-0.097379567,-0.000678717
SRR22426557,0.038119407,-0.126499337
SRR22426558,0.04315364,-0.043506855
SRR22426559,0.093389165,0.042235579
SRR22426560,0.007406425,0.036656495
SRR22426561,-0.02564659,-0.101170731
SRR22426562,-0.344079815,0.193503846
SRR22426563,-0.021181525,-0.04658018
SRR22426564,0.067520118,0.052145856
SRR22426565,0.038553308,0.084272911
SRR13518563,0.21178763,0.369779365
SRR13518564,-0.192545908,-0.01551602
SRR13518565,-0.192285622,-0.030568451
SRR13518566,-0.196196146,-0.022524879
SRR13518567,-0.197647975,-0.02550105
SRR13518568,-0.19392873,-0.017661921
SRR13518569,-0.197007288,-0.024301555
SRR13518570,-0.19709109,-0.024659879
SRR13518571,-0.192539469,-0.015519444
SRR13518572,-0.190667724,-0.013421891
SRR13518573,-0.194194984,-0.019057131
SRR13518574,0.019814958,0.091237775
SRR13518575,-0.179653328,-0.002581058
SRR13518576,-0.194914262,-0.020406065
SRR13518577,0.624809461,-0.509197305
SRR13518578,-0.194765533,-0.01952969
SRR13518580,0.616417005,0.432356202
SRR13518581,-0.197413087,-0.024918157
SRR13518582,-0.196935809,-0.024101516
SRR13518583,-0.185901947,-0.003598584
SRR13518584,0.344136152,0.111914967
SRR13518585,-0.196689106,-0.023984186
SRR13518586,-0.196448725,-0.023135976
SRR13518587,0.506392564,0.422572656
SRR13518588,0.624378775,-0.509374255
SRR13518589,0.53909019,-0.058301951
SRR13651744,-0.040786837,-0.707596423
SRR13651745,-0.354508166,-0.156167692
SRR13651746,-0.206014786,-0.061391253
SRR13651747,-0.403051219,-0.026514928
SRR13651748,-0.372332951,0.162204481
SRR13651749,-0.304373603,-0.008977733
SRR13651750,-0.426530888,0.144729942
SRR13651751,-0.335458025,0.175029981
SRR13651752,-0.339137205,0.170394317
SRR13651753,-0.4512259,0.055954121
SRR13651754,-0.338779419,0.15493516
SRR13651755,-0.420845832,0.015761846
SRR13651756,0.443403831,0.022618827
SRR13651757,0.32651449,0.02537723
SRR13651758,0.419423314,0.0169439
SRR13651759,0.461923405,0.044668685
SRR13651760,0.473608169,-0.017181002
SRR13651761,0.151377153,-0.060644489
SRR13651762,-0.325886826,0.134313334
SRR13651763,0.445695359,0.025878089
SRR13651764,0.475166709,-0.030110295
SRR13651765,0.427904072,0.017018051
SRR13651766,0.387759126,-0.017825695
SRR13651767,-0.060276242,-0.72601914
SRR13651768,-0.067701955,-0.729185286
SRR13651769,-0.335332921,0.073506605
SRR13651770,-0.42737053,0.034603724
SRR13651771,-0.329746445,0.124275053
SRR13651772,-0.3016013,0.03668474
SRR13651773,-0.185930322,0.212579261
SRR13651774,-0.159878282,0.153993619
SRR13651775,-0.312501365,0.037643579
SRR13651776,-0.39103022,0.148238101
SRR13651777,-0.337091195,0.162015894
SRR13651778,-0.350270315,0.063608724
SRR13651779,-0.387647664,-0.023448531
SRR13651780,0.39961935,0.081914273
SRR13651781,0.264530422,0.097499249
SRR13651782,0.356386107,0.093668494
SRR13651783,0.463339406,0.031061778
SRR13651784,-0.436063333,0.035456636
SRR13651785,0.444565767,0.048662565
SRR13651786,0.436087185,0.057639156
SRR13651787,0.461722025,-0.022402753
SRR13651788,0.395780451,0.09007372
SRR13651789,0.428907282,0.043967185
SRR13651790,0.427585885,0.04890008
SRR13651791,-0.035770536,-0.721562243
SRR13651793,-0.450863637,0.117074056
SRR13651794,-0.310679943,0.068711081
SRR13651795,-0.387879938,0.157246576
SRR13651796,-0.328522522,0.155007738
SRR13651797,-0.397864474,0.159352752
SRR13651798,-0.287339405,-0.071865306
SRR13651799,-0.407796239,0.000906501
SRR13651800,-0.342272534,0.138548467
SRR13651801,-0.396209781,0.167406481
SRR13651802,-0.369011609,-0.019764547
SRR13651803,-0.330708323,-0.131210685
SRR13651804,0.447265563,0.034060446
SRR13651805,0.329805303,0.111317989
SRR13651806,-0.428713039,0.094383241
SRR13651807,0.446323455,0.01453044
SRR13651808,0.104591029,0.191896449
SRR13651809,0.405744672,0.021926728
SRR13651810,0.226121644,0.073293449
SRR13651811,0.367133417,0.020579072
SRR13651812,0.356577038,0.111494559
SRR13651813,0.444367064,0.008053396
SRR13651814,0.373068903,0.085342841
SRR13651815,-0.051301835,-0.725062488
SRR13651816,-0.060006519,-0.719751891
SRR13651817,-0.429937543,0.058230689
SRR13651818,-0.405307865,0.109613746
SRR13651819,-0.370467508,-0.154757117
SRR13651820,-0.375537433,-0.007901014
SRR13651821,-0.395204488,-0.034964363
SRR13651822,-0.135890232,0.130813259
SRR13651823,-0.420591241,0.109199852
SRR13651824,-0.434365401,0.084946156
SRR13651825,-0.447787251,0.052926399
SRR13651826,-0.367258848,0.146141656
SRR13651827,-0.403479275,0.108225633
SRR13651828,-0.346839036,0.083010766
SRR13651829,0.329041595,0.026924299
SRR13651830,0.132525466,0.209265647
SRR13651831,0.401765368,0.08203277
SRR13651832,0.444388903,-0.033585362
SRR13651833,0.383702026,-0.052516086
SRR13651834,0.356919452,0.092814729
SRR13651835,0.339568128,0.129023268
SRR13651836,0.181981248,0.17007353
SRR13651837,0.342116729,0.073764764
SRR13651838,-0.063720155,-0.741090875
SRR13651839,-0.041253172,-0.72959816
SRR13651840,-0.317648469,-0.273941837
SRR13651841,-0.18167646,0.007222069
SRR13651842,-0.457460542,0.086296443
SRR13651843,-0.442235184,0.131279934
SRR13651844,-0.408765371,-0.085187835
SRR13651845,-0.421687197,0.034968035
SRR13651846,0.297814324,0.084380172
SRR13651847,-0.345686135,0.110157659
SRR13651848,-0.453176408,0.129855697
SRR13651849,-0.371533755,-0.100361151
SRR13651850,-0.34337221,-0.204586393
SRR13651851,0.427343735,0.012403499
SRR13651852,0.296136211,-0.006949452
SRR13651853,0.421767416,-0.001830608
SRR13651854,0.450337237,0.053968823
SRR13651855,0.31352191,0.036923288
SRR13651856,0.422088078,0.035154888
SRR13651857,0.409421899,0.076972244
SRR13651858,0.452637759,-0.011548842
SRR13651859,0.4501246,0.026061131
SRR13651860,0.348477323,0.027004201
SRR13651861,0.371797147,-0.036040294
SRR13651862,0.002620775,-0.630343233
SRR13651863,-0.093333683,-0.64906107
SRR13651864,-0.396433979,0.126597382
SRR13651865,-0.371953609,-0.069020815
SRR13651866,-0.313481234,0.157879245
SRR13651867,-0.311248326,0.037127183
SRR13651868,0.463968275,-0.016611536
SRR13651869,-0.189574166,0.207170928
SRR13651870,-0.350704761,0.029898673
SRR13651871,-0.387200494,0.171871974
SRR13651872,-0.453560393,0.120034456
SRR13651873,-0.392968828,0.069718447
SRR13651874,-0.429978395,0.005975701
SRR13651875,0.153438017,0.22232844
SRR13651876,0.494053122,0.002105972
SRR13651877,0.207293754,0.079913741
SRR13651878,0.464247359,0.044630559
SRR13651879,0.180974727,0.218631859
SRR13651880,0.362361228,0.092794516
SRR13651881,0.41209039,0.073875909
SRR13651882,0.501527459,0.011421787
SRR13651883,0.367962456,0.091447383
SRR13651884,0.350026462,0.10022788
SRR13651885,-0.416939668,0.140460991
SRR13651888,-0.374569957,-0.09260698
SRR13651889,-0.245219731,0.180155892
SRR13651890,0.474981296,0.00745476
SRR13651891,-0.38866845,-0.048917951
SRR13651892,-0.412692341,0.124027931
SRR13651893,-0.369284811,-0.156362751
SRR13651894,-0.409519122,0.113052129
SRR13651895,-0.337689276,0.140387206
SRR13651896,-0.449134889,0.066609078
SRR13651897,-0.335937241,0.156578756
SRR13651898,-0.314244419,-0.197242879
SRR13651899,0.317013878,0.038306088
SRR13651900,0.352276311,0.099395907
SRR13651901,0.453122294,0.048544594
SRR13651902,0.397846681,0.036644536
SRR13651903,0.459672882,0.033504467
SRR13651904,0.371625262,-0.015097366
SRR13651905,0.227483084,-0.001649165
SRR13651906,0.447913256,0.01866833
SRR13651907,0.442124288,0.058132946
SRR13651908,0.5267957,0.021602142
SRR13651909,0.080262469,0.056192216
SRR13651911,-0.068132364,-0.709389005
SRR13651912,0.420960787,0.007057152
SRR13651913,-0.379759282,0.172370889
SRR13651914,-0.363735591,-0.124536592
SRR13651916,0.293585425,0.05713912
SRR13651917,-0.010293983,-0.624433936
SRR13651918,0.315980353,0.131637723
SRR13651919,0.29099657,-0.033179346
SRR13651920,0.138405112,0.058771653
SRR13651921,0.452687913,0.034824985
SRR13651923,0.343382516,0.062214962
SRR11679236,-0.35855553,0.265915978
SRR11679238,-0.249666829,-0.280897382
SRR11679239,-0.377573667,0.288019486
SRR11679240,-0.214003688,-0.373250604
SRR11679241,-0.205462835,-0.39879175
SRR11679242,-0.377181851,0.295379531
SRR11679243,-0.304660173,0.234466904
SRR11679244,-0.394050355,0.311227022
SRR11679245,-0.387588772,0.309927466
SRR11679246,-0.199550546,-0.393470959
SRR11679247,-0.413317991,0.328271074
SRR11679251,-0.055165336,-0.258771694
SRR11679252,-0.146850295,-0.389265966
SRR11679253,-0.200017773,-0.392168115
SRR11679254,-0.365800182,0.286434701
SRR11679256,-0.355722214,0.262025032
SRR11679258,0.411501792,0.327322896
SRR11679260,-0.299491726,0.222840173
SRR11679261,-0.378319168,0.292607475
SRR11679262,-0.376123396,0.28290007
SRR11679263,-0.375984699,0.271258195
SRR11679264,-0.364893519,0.271918517
SRR11679265,-0.382969476,0.292570077
SRR11679267,0.348974328,-0.040274335
SRR11679270,0.219490969,0.285745012
SRR11679271,-0.17012387,-0.158059136
SRR11679272,0.40493301,0.289939403
SRR11679273,-0.21280252,0.18502581
SRR11679274,0.325362292,-0.081641459
SRR11679275,0.239734788,-0.139572808
SRR11679276,-0.137524388,-0.38399881
SRR11679277,0.108177323,-0.283013589
SRR11679278,0.346419711,-0.055725409
SRR11679280,0.400431703,0.34749046
SRR11679281,0.244147722,-0.195719668
SRR11679282,0.427780426,0.310791025
SRR11679283,0.296139404,-0.10237093
SRR11679284,0.290496433,-0.121930268
SRR11679285,0.275713836,-0.14708267
SRR11679286,0.406565066,0.318931947
SRR11679287,0.090812928,-0.215977562
SRR11679288,-0.374060304,0.274800365
SRR11679289,-0.018258785,-0.215486432
SRR11679291,0.334346876,-0.085574168
SRR11679292,-0.147211258,-0.380206244
SRR11679293,0.372093842,0.058099277
SRR11679295,0.311692358,-0.113845112
SRR11679296,-0.187442097,-0.307729296
SRR11679297,0.372022217,0.055834282
SRR11679298,0.410358365,0.213139992
SRR11679299,-0.17385925,-0.355273818
SRR11679300,-0.211110753,-0.365256594
SRR11679302,0.138234175,-0.187281385
SRR11679303,0.392220737,0.121148612
SRR11679304,0.391572849,0.173636013
SRR11679305,0.368399937,0.092569631
SRR11679306,0.410690748,0.271440465
SRR11679307,0.361380688,0.01030157
SRR11679308,-0.195155063,-0.318409364
SRR11679309,-0.148806885,-0.383281538
SRR11679310,0.281509133,-0.062607541
SRR11679313,-0.221898463,-0.365043859
SRR9587989,-0.111,0
SRR9587990,0.111,0
SRR13743296,0.081559578,-0.029180612
SRR13743297,-0.027295867,0.018632138
SRR13743298,0.124625798,-0.03158831
SRR13743299,0.055620585,-0.001096888
SRR13743300,0.001095765,0.003497764
SRR13743301,-0.024424712,0.037662363
SRR13743302,0.081813692,-0.028267287
SRR13743303,0.045318649,0.053213982
SRR13743304,0.074950533,-0.009485135
SRR13743305,0.021009886,0.010915644
SRR13743306,-0.246634659,-0.056414821
SRR13743307,0.036146514,0.017472172
SRR13743308,-0.012981466,0.029785736
SRR13743309,-0.005467509,-0.003904276
SRR13743310,0.08014494,-0.031016687
SRR13743311,0.094416891,-0.033220351
SRR13743312,0.035886016,-0.005264239
SRR13743313,-0.028313267,0.008232406
SRR13743314,-0.147367715,-0.014311255
SRR13743315,-0.063772458,0.066007872
SRR13743316,0.011844485,0.005752358
SRR13743317,-0.055297421,0.014118247
SRR13743318,-0.132878256,-0.021540821
SRR14025010,-0.105144959,-0.106000239
SRR14025011,-0.177312482,0.042306776
SRR14025012,-0.14007028,0.16676373
SRR14025013,0.363826997,0.008127253
SRR14025014,-0.166552022,0.194981973
SRR14025015,-0.087769662,0.110376334
SRR14025016,-0.144806217,0.203533584
SRR14025017,0.599413469,0.08385633
SRR14025018,-0.020327359,-0.467949319
SRR14025019,-0.121257486,-0.235996423
SRR15714638,0.322616414,0.137750309
SRR15714639,-0.284015743,0.076001631
SRR15714640,-0.347630295,-0.000762009
SRR15714641,0.153341123,-0.79048993
SRR15714643,0.567355319,0.027512393
SRR15714644,-0.206253575,0.069955625
SRR15714648,0.284156605,0.15794092
SRR15714649,0.370793931,0.143061732
SRR15714650,-0.317623466,0.054506509
SRR15714652,0.575290895,0.054595279
SRR15714655,-0.380900122,0.029945546
SRR15714656,-0.264317248,-0.14637933
SRR15714657,-0.195817264,0.113690194
SRR15714658,-0.276996574,0.072671131
SRR12047350,-0.404267475,-0.004586876
SRR12047351,-0.397008432,0.01222098
SRR12047352,-0.399502941,0.001342963
SRR12047353,0.500102851,-0.100993241
SRR12047354,0.47135195,-0.325071261
SRR12047355,0.283586181,-0.066588499
SRR12047356,-0.361536691,0.032891939
SRR12047357,-0.400617752,-0.002988777
SRR12047358,-0.398936713,0.009725545
SRR12047359,-0.30544872,-0.028417627
SRR12047360,-0.260742457,-0.032276126
SRR12047361,-0.400652147,0.008859406
SRR12047362,-0.394191359,0.015286155
SRR12047363,-0.400162551,-0.006942879
SRR12047364,0.393697352,-0.480409313
SRR12047365,0.447840426,0.370761073
SRR12047366,0.43247752,0.426330552
SRR12047367,0.396663883,0.290647883
SRR12047368,0.231456897,0.022727517
SRR12047369,0.272644841,0.035372816
SRR12047370,0.329253371,0.121260162
SRR12047371,0.433745762,0.394204925
SRR12047372,0.322164027,0.05497114
SRR12047373,0.28014922,0.112159123
SRR12047375,0.433664329,-0.397799721
SRR12047376,-0.394410748,0.017292349
SRR12047378,-0.397754413,0.011308061
SRR12047380,-0.396301354,0.015056562
SRR12047381,-0.394303693,0.016697348
SRR12047382,-0.393098612,0.016686323
SRR12047383,0.390428968,0.084269345
SRR12047387,0.330698373,0.096792537
SRR12047388,0.416670047,0.430328229
SRR12047390,0.256376878,-0.013363695
SRR12047391,0.396242973,-0.452513687
SRR12047392,-0.376873063,0.02393529
SRR12047393,-0.401153679,-0.002793626
SRR12047394,-0.385325734,-0.001375356
SRR12047395,-0.269633479,-0.059322759
SRR12047396,-0.235531509,-0.058904123
SRR12047397,0.326893681,-0.477464031
SRR12047398,0.421343992,-0.109316623
SRR11291256,-0.27161206,-0.000955712
